"","event_type","xg","secondary_type","event_goalie_id","goal"
"277764","SHOT",0.00578135624527931,"poke",8480382,0
"277775","SHOT",0.000491864571813494,"wrist",8480280,0
"277789","SHOT",0.134308621287346,"tip-in",8480382,0
"277875","SHOT",0.000451512896688655,"wrist",8480382,0
"277898","SHOT",0.000365718820830807,"wrist",8480382,0
"277939","SHOT",0.00282684480771422,"wrist",8480382,0
"277952","GOAL",0.11971390247345,"tip-in",8480382,1
"277967","SHOT",0.00146059866528958,"wrist",8480280,0
"277968","SHOT",0.00216101668775082,"wrist",8480280,0
"277976","GOAL",0.8654944896698,"wrist",NA,1
"277989","SHOT",0.0003212992742192,"wrist",8476914,0
"278030","SHOT",0.00018832046771422,"wrist",8480051,0
"278035","SHOT",0.00047188185271807,"slap",8480051,0
"278043","SHOT",0.0056935278698802,"wrist",8476914,0
"278063","SHOT",0.00180205272044986,"wrist",8480051,0
"278077","SHOT",0.00365562178194523,"wrist",8480051,0
"278085","SHOT",0.0010841297917068,"wrist",8480051,0
"278090","SHOT",0.00465509900823236,"wrist",8480051,0
"278104","SHOT",0.0010337169514969,"wrist",8480051,0
"278115","GOAL",0.000793822517152876,"wrist",8480051,1
"278118","SHOT",0.00200913706794381,"wrist",8480051,0
"278135","SHOT",0.000491259212139994,"slap",8480051,0
"278136","SHOT",0.00868840515613556,"wrist",8480051,0
"278139","SHOT",0.000773877778556198,"wrist",8480051,0
"278144","SHOT",0.000698536867275834,"snap",8480051,0
"278150","GOAL",0.00149533641524613,"wrist",8480051,1
"278161","SHOT",0.000382892088964581,"slap",8480051,0
"278185","SHOT",0.000471406412543729,"wrist",8480051,0
"278188","GOAL",0.00209750514477491,"wrist",8476914,1
"278193","SHOT",0.00967537797987461,"wrist",8480051,0
"278243","SHOT",0.000524301140103489,"slap",8476914,0
"278268","SHOT",0.00106591021176428,"wrist",8476914,0
"278271","SHOT",0.000972267356701195,"wrist",8476914,0
"278282","SHOT",0.000512311118654907,"wrist",8480051,0
"278294","SHOT",0.00089660519734025,"wrist",8480051,0
"278307","SHOT",0.000893761520273983,"wrist",8480051,0
"278347","SHOT",0.000897059857379645,"snap",8476914,0
"278356","SHOT",0.00171324890106916,"wrist",8480051,0
"278362","SHOT",0.00032411958090961,"wrist",8480051,0
"278376","SHOT",0.000299913575872779,"wrist",8476914,0
"278396","SHOT",0.000604903616476804,"wrist",8480051,0
"278400","SHOT",0.00329681439325213,"wrist",8476914,0
"278406","SHOT",0.223077967762947,"tip-in",8480051,0
"278407","GOAL",0.00502558285370469,"wrist",8480051,1
"278411","SHOT",0.000859452818986028,"wrist",8480051,0
"278418","SHOT",0.000474332657177001,"slap",8476914,0
"278435","SHOT",0.0945113226771355,"backhand",8476914,0
"278436","SHOT",0.0102074211463332,"wrist",8476914,0
"278438","SHOT",0.00205505755729973,"snap",8476914,0
"278449","SHOT",0.000775435357354581,"wrist",8476914,0
"278463","SHOT",0.00660381140187383,"wrist",8480051,0
"278484","SHOT",0.0714560225605965,"tip-in",8476914,0
"278493","SHOT",0.000608383794315159,"wrist",8480051,0
"278504","SHOT",0.000556418148335069,"snap",8480051,0
"278506","SHOT",0.00431884406134486,"slap",8476914,0
"278522","GOAL",0.00141468388028443,"wrist",8480051,1
"278532","SHOT",0.00248529389500618,"snap",8476914,0
"278552","SHOT",0.0020989878103137,"wrist",8476914,0
"278560","SHOT",0.00073327828431502,"wrist",8480051,0
"278565","GOAL",0.00259507750160992,"snap",8480051,1
"278579","SHOT",0.00379480188712478,"wrist",8480051,0
"278632","SHOT",0.0907522663474083,"backhand",8480051,0
"278633","SHOT",0.00442776456475258,"wrist",8480051,0
"278635","SHOT",0.00144472275860608,"wrist",8476914,0
"278636","SHOT",0.102543227374554,"backhand",8476914,0
"278651","SHOT",0.000546468887478113,"slap",8480051,0
"278689","GOAL",0.87651127576828,"wrist",NA,1
"278700","SHOT",0.00795559119433165,"wrist",8476914,0
"278721","GOAL",0.00177971681114286,"wrist",NA,1
"278725","SHOT",0.00222661672160029,"wrist",8476914,0
"278785","SHOT",0.00150443566963077,"wrist",8481035,0
"278810","SHOT",0.0125472601503134,"backhand",8479979,0
"278816","SHOT",0.208965122699738,"backhand",8479979,0
"278845","SHOT",0.00127330468967557,"wrist",8479979,0
"278860","SHOT",0.000542063498869538,"slap",8479979,0
"278872","SHOT",0.116984963417053,"deflected",8479979,0
"278887","SHOT",0.000309950264636427,"wrist",8479979,0
"278918","SHOT",0.00182367698289454,"wrist",8479979,0
"278987","SHOT",0.193771243095398,"deflected",8479979,0
"278988","SHOT",0.010986901819706,"wrist",8479979,0
"278998","SHOT",0.000782782852184027,"wrist",8479979,0
"279025","SHOT",0.000448072300059721,"wrist",8479979,0
"279044","SHOT",0.000378748547518626,"wrist",8479979,0
"279049","GOAL",0.00164591323118657,"wrist",8479979,1
"279053","SHOT",0.00163279287517071,"wrist",8479979,0
"279070","SHOT",0.000426016340497881,"wrist",8479979,0
"279102","SHOT",0.00104189896956086,"wrist",8479979,0
"279107","GOAL",0.00143988593481481,"wrist",8479979,1
"279111","SHOT",0.0070774806663394,"wrist",8479979,0
"279112","SHOT",0.000706733844708651,"snap",8479979,0
"279113","SHOT",0.00137407204601914,"wrist",8479979,0
"279134","SHOT",0.000910455884877592,"wrist",8479979,0
"279150","SHOT",0.00426550349220634,"wrist",8481035,0
"279151","SHOT",0.0170134603977203,"wrist",8481035,0
"279154","SHOT",0.00347752659581602,"wrist",8479979,0
"279156","SHOT",0.0116775073111057,"wrist",8479979,0
"279162","SHOT",0.00148535589687526,"snap",8479979,0
"279179","SHOT",0.00136931706219912,"snap",8479979,0
"279184","SHOT",0.000127371269627474,"slap",8479979,0
"279185","SHOT",0.000506573880556971,"slap",8479979,0
"279214","SHOT",0.00176500144880265,"wrist",8479979,0
"279227","GOAL",0.00212930934503675,"wrist",8481035,1
"279251","SHOT",0.000595520541537553,"wrist",8481035,0
"279252","SHOT",0.000254819780820981,"snap",8481035,0
"279275","SHOT",0.000825603608973324,"slap",8481035,0
"279285","SHOT",0.000583551824092865,"snap",8481035,0
"279294","SHOT",0.00802785810083151,"wrist",8479979,0
"279313","SHOT",0.000998652656562626,"wrist",8481035,0
"279321","SHOT",0.00240337336435914,"wrist",8479979,0
"279334","SHOT",0.00415720883756876,"slap",8479979,0
"279335","GOAL",0.0292450431734324,"bat",8479979,1
"279341","SHOT",0.109590888023376,"wrap-around",8481035,0
"279346","SHOT",0.00089454697445035,"wrist",8481035,0
"279360","SHOT",0.0171059183776379,"wrist",8479979,0
"279361","SHOT",0.00287501071579754,"wrist",8479979,0
"279369","SHOT",0.00178297352977097,"snap",8479979,0
"279396","SHOT",NA,"wrist",8481035,0
"279404","SHOT",0.00708754733204842,"wrist",8481035,0
"279415","SHOT",0.00308064022101462,"wrist",8481035,0
"279428","SHOT",0.00189206283539534,"wrist",8479979,0
"279431","SHOT",0.00237249210476875,"slap",8479979,0
"279438","SHOT",0.00297614862211049,"wrist",8479979,0
"279443","SHOT",0.00300108105875552,"wrist",8479979,0
"279451","GOAL",0.0180582907050848,"wrist",NA,1
"279471","SHOT",0.144149884581566,"tip-in",8479979,0
"279515","SHOT",0.000526782998349518,"wrist",8481035,0
"279520","GOAL",0.0400704741477966,"backhand",NA,1
"279573","SHOT",0.000956571835558861,"wrist",8479979,0
"279601","SHOT",0.182900846004486,"backhand",8479406,0
"279623","SHOT",0.00114297587424517,"wrist",8476883,0
"279624","SHOT",0.0023042622487992,"wrist",8476883,0
"279627","SHOT",0.00126706645824015,"wrist",8479406,0
"279643","SHOT",0.000972281326539814,"slap",8479406,0
"279651","SHOT",0.000571249518543482,"snap",8476883,0
"279666","GOAL",0.00204672501422465,"wrist",8476883,1
"279674","SHOT",0.00108080264180899,"slap",8479406,0
"279675","GOAL",0.000362346996553242,"slap",8479406,1
"279694","SHOT",0.000340913597028702,"wrist",8479406,0
"279702","SHOT",0.000672703085001558,"wrist",8476883,0
"279703","SHOT",0.0104424301534891,"snap",8476883,0
"279704","SHOT",0.0063368552364409,"poke",8476883,0
"279728","SHOT",0.000332305702613667,"slap",8476883,0
"279739","SHOT",0.000401105789933354,"slap",8479406,0
"279757","SHOT",0.000649706867989153,"wrist",8476883,0
"279760","SHOT",0.126109912991524,"tip-in",8476883,0
"279765","SHOT",0.000326224224409088,"snap",8479406,0
"279800","SHOT",0.00113856873940676,"wrist",8479406,0
"279826","SHOT",0.00182331760879606,"slap",8479406,0
"279827","SHOT",0.123785316944122,"backhand",8479406,0
"279832","SHOT",0.276105105876923,"backhand",8476883,0
"279846","GOAL",0.0046508233062923,"wrist",8479406,1
"279862","SHOT",0.00169464107602835,"slap",8479406,0
"279864","SHOT",0.0102608604356647,"wrist",8479406,0
"279877","SHOT",0.0195707250386477,"backhand",8476883,0
"279884","GOAL",0.00272115878760815,"snap",8479406,1
"279898","SHOT",0.0374237224459648,"backhand",8479406,0
"279904","SHOT",0.000872465607244521,"wrist",8476883,0
"279915","SHOT",0.000547639501746744,"wrist",8476883,0
"279916","SHOT",0.00152356072794646,"wrist",8476883,0
"279959","SHOT",0.000458872644230723,"slap",8476883,0
"279974","SHOT",0.0018686018884182,"wrist",8476883,0
"279979","GOAL",0.00758863426744938,"wrist",8476883,1
"279986","SHOT",0.000848321185912937,"wrist",8476883,0
"279999","SHOT",0.000515816558618098,"wrist",8479406,0
"280002","SHOT",0.00848097633570433,"wrist",8479406,0
"280003","GOAL",0.0111291948705912,"wrist",8479406,1
"280011","SHOT",0.076105885207653,"tip-in",8479406,0
"280016","SHOT",0.000549284624867141,"wrist",8479406,0
"280018","SHOT",0.000530744495335966,"wrist",8479406,0
"280019","SHOT",0.000415999500546604,"slap",8479406,0
"280044","SHOT",0.000116268056444824,"wrist",8476883,0
"280062","SHOT",0.000843418703880161,"wrist",8479406,0
"280084","SHOT",0.000591252581216395,"wrist",8479406,0
"280086","GOAL",0.167127773165703,"backhand",8476883,1
"280099","SHOT",0.00108212744817138,"wrist",8476883,0
"280100","SHOT",0.160901680588722,"tip-in",8479406,0
"280104","SHOT",0.0019359583966434,"slap",8479406,0
"280109","GOAL",0.00351527635939419,"slap",8479406,1
"280120","SHOT",0.00335278548300266,"wrist",8476883,0
"280126","SHOT",0.0214060340076685,"backhand",8479406,0
"280128","SHOT",0.0076582576148212,NA,8479406,0
"280134","SHOT",0.201974213123322,"tip-in",8476883,0
"280136","SHOT",0.0608534999191761,"backhand",8476883,0
"280168","SHOT",0.00806295219808817,"wrist",8479406,0
"280169","SHOT",0.0257638394832611,"wrist",8479406,0
"280173","SHOT",0.00309833441860974,"slap",8479406,0
"280177","SHOT",0.00329642603173852,"wrist",8479406,0
"280178","GOAL",0.0224935375154018,"wrist",8479406,1
"280182","SHOT",0.000227489304961637,"wrist",8479406,0
"280197","SHOT",0.00036130248918198,"slap",8476883,0
"280230","SHOT",0.00186239636968821,"wrist",8476883,0
"280243","SHOT",0.00258231000043452,"wrist",8476883,0
"280244","SHOT",0.00241053965874016,"snap",8476883,0
"280248","SHOT",NA,"wrist",8476883,0
"280285","SHOT",0.00240641180425882,"wrist",8479406,0
"280306","SHOT",0.000388541026040912,"wrist",8476883,0
"280311","GOAL",0.00678556645289063,"wrist",8479406,1
"280315","SHOT",0.004208252299577,"snap",8476883,0
"280329","SHOT",0.00132132624275982,"wrist",8476883,0
"280386","SHOT",0.000428059283876792,"wrist",8479292,0
"280387","SHOT",0.00040890445234254,"slap",8476412,0
"280392","SHOT",0.000897985941264778,"snap",8476412,0
"280408","SHOT",0.131179630756378,"deflected",8479292,0
"280431","SHOT",0.00134109030477703,"snap",8476412,0
"280439","SHOT",0.00103970221243799,"snap",8476412,0
"280440","SHOT",0.169300675392151,"tip-in",8479292,0
"280457","SHOT",0.00194845045916736,"wrist",8479292,0
"280467","SHOT",0.00290702655911446,"slap",8476412,0
"280471","GOAL",0.0060853767208755,"snap",8476412,1
"280494","SHOT",0.00165698339696974,"wrist",8479292,0
"280515","SHOT",0.203767478466034,"backhand",8479292,0
"280547","SHOT",0.00211492436937988,"snap",8479292,0
"280561","GOAL",0.121026039123535,"tip-in",8479292,1
"280568","SHOT",0.00239275628700852,"wrist",8476412,0
"280592","SHOT",0.0382696203887463,"wrist",8476412,0
"280602","SHOT",0.00345908803865314,"wrist",8476412,0
"280603","SHOT",0.0141311595216393,"wrist",8476412,0
"280610","SHOT",0.00224758428521454,"snap",8476412,0
"280617","SHOT",0.000464203505543992,"wrist",8476412,0
"280618","SHOT",0.00300852092914283,"wrist",8479292,0
"280630","GOAL",0.000847991846967489,"wrist",8476412,1
"280665","SHOT",0.00738492468371987,"wrist",8479292,0
"280675","SHOT",0.0057785315439105,"wrist",8476412,0
"280685","SHOT",0.000442421733168885,"snap",8476412,0
"280699","GOAL",0.00786958914250135,"snap",8476412,1
"280713","SHOT",0.00113074225373566,"wrist",8476412,0
"280717","SHOT",0.00413681752979755,"wrist",8479292,0
"280723","SHOT",0.00473393779247999,"wrist",8479292,0
"280759","SHOT",0.190643534064293,"tip-in",8476412,0
"280771","SHOT",0.00346089131198823,"slap",8479292,0
"280772","SHOT",0.00508347945287824,"snap",8479292,0
"280806","SHOT",0.000788450764957815,"wrist",8479292,0
"280816","SHOT",0.000597114209085703,"slap",8476412,0
"280817","GOAL",0.0139691941440105,"wrist",8476412,1
"280821","SHOT",0.000433363718912005,"wrist",8479292,0
"280860","GOAL",0.213117629289627,"tip-in",8479292,1
"280915","SHOT",0.000542171532288194,"wrist",8479292,0
"280924","SHOT",0.000472993298899382,"wrist",8476412,0
"280938","SHOT",0.000490778067614883,"slap",8476412,0
"280965","SHOT",0.00147602171637118,"snap",8479292,0
"280972","SHOT",0.00245327549055219,"wrist",8476412,0
"280981","SHOT",0.00137436925433576,"snap",8476412,0
"280992","SHOT",0.220612972974777,"tip-in",8476412,0
"281019","SHOT",0.127207353711128,"deflected",8479292,0
"281028","GOAL",0.92643678188324,"snap",NA,1
"281041","SHOT",0.000986896920949221,"wrist",8474889,0
"281042","SHOT",0.00718960398808122,"wrist",8474889,0
"281047","SHOT",0.000824890332296491,"wrist",8478435,0
"281069","SHOT",0.00566957984119654,"wrist",8478435,0
"281089","SHOT",0.00114909862168133,"wrist",8478435,0
"281109","SHOT",0.000950917892623693,"wrist",8474889,0
"281127","SHOT",0.00228812010027468,"wrist",8474889,0
"281143","SHOT",0.00155371450819075,"wrist",8474889,0
"281145","SHOT",0.000143991870572791,"wrist",8478435,0
"281169","SHOT",0.00468626199290156,"poke",8474889,0
"281174","SHOT",0.000343910767696798,"wrist",8474889,0
"281189","SHOT",0.000705902872141451,"wrist",8474889,0
"281194","GOAL",0.14175683259964,"tip-in",8474889,1
"281220","SHOT",0.00185818900354207,"wrist",8474889,0
"281246","SHOT",0.100988574326038,"tip-in",8478435,0
"281259","GOAL",0.00533030880615115,"snap",8474889,1
"281276","SHOT",0.000145193727803417,"wrist",8478435,0
"281307","GOAL",0.00195884704589844,"wrist",8478435,1
"281343","SHOT",0.219250038266182,"tip-in",8474889,0
"281357","SHOT",0.000105822589830495,"wrist",8474889,0
"281390","SHOT",NA,"wrist",8478435,0
"281392","GOAL",0.00319570163264871,"wrist",8478435,1
"281400","SHOT",0.00127005623653531,"wrist",8478435,0
"281435","SHOT",0.00418388657271862,"wrist",8478435,0
"281443","SHOT",0.17875674366951,"tip-in",8478435,0
"281444","SHOT",0.0252146683633327,"wrist",8478435,0
"281445","GOAL",0.00743536511436105,"wrist",8478435,1
"281451","SHOT",0.000387500302167609,"snap",8478435,0
"281460","SHOT",0.00204312545247376,"wrist",8478435,0
"281461","SHOT",0.001903809257783,"slap",8478435,0
"281478","SHOT",0.00051393051398918,"slap",8474889,0
"281480","SHOT",0.000635522475931793,"slap",8474889,0
"281481","SHOT",0.00043909510714002,"slap",8474889,0
"281482","SHOT",0.00565902795642614,"wrist",8474889,0
"281515","SHOT",0.00073151767719537,"wrist",8474889,0
"281526","SHOT",0.000425008940510452,"wrist",8478435,0
"281528","GOAL",0.11973662674427,"backhand",8478435,1
"281533","SHOT",0.00397495739161968,"wrist",8478435,0
"281541","SHOT",0.00351307191886008,"wrist",8478435,0
"281560","SHOT",0.000413185131037608,"wrist",8478435,0
"281565","SHOT",0.0305630974471569,"backhand",8478435,0
"281576","SHOT",0.00218622433021665,"wrist",8474889,0
"281581","SHOT",0.00269848643802106,"wrist",8474889,0
"281582","GOAL",0.037666704505682,"wrist",8474889,1
"281610","SHOT",0.000279194413451478,"wrist",8478435,0
"281616","SHOT",0.00212936708703637,"snap",8478435,0
"281642","SHOT",0.00253819162026048,"wrist",8474889,0
"281663","SHOT",0.00322928442619741,"snap",8478435,0
"281672","SHOT",0.00053658930119127,"wrist",8474889,0
"281684","SHOT",0.00264611025340855,"snap",8478435,0
"281706","SHOT",0.00327082886360586,"wrist",8478435,0
"281732","SHOT",0.00023373901785817,"wrist",8474889,0
"281765","SHOT",0.0029130894690752,"wrist",8474889,0
"281788","SHOT",0.0010364456102252,"wrist",8474889,0
"281824","SHOT",0.00872262008488178,"wrist",8478435,0
"281826","SHOT",0.00376149150542915,"wrist",8478435,0
"281831","SHOT",0.000527101976331323,"wrist",8478435,0
"281836","SHOT",0.000440531905042008,"snap",8478435,0
"281888","SHOT",0.00365674728527665,"wrist",8478916,0
"281895","SHOT",0.00186440779361874,"wrist",8479973,0
"281898","SHOT",0.00128301396034658,"wrist",8479973,0
"281899","SHOT",0.000378763361368328,"wrist",8479973,0
"281906","SHOT",0.00379479443654418,"wrist",8478916,0
"281923","SHOT",0.000477627967484295,"wrist",8478916,0
"281929","SHOT",0.000593540666159242,"wrist",8478916,0
"281941","SHOT",0.000359285913873464,"wrist",8479973,0
"281959","SHOT",0.00052743568085134,"snap",8478916,0
"281969","SHOT",NA,"backhand",8478916,0
"281974","SHOT",0.00227813143283129,"snap",8478916,0
"281987","SHOT",0.0017397286137566,"wrist",8478916,0
"281989","SHOT",0.00143812503665686,"wrist",8479973,0
"282004","GOAL",0.00286013982258737,"snap",8479973,1
"282027","SHOT",0.201654732227325,"tip-in",8478916,0
"282043","GOAL",0.00383746018633246,"wrist",8479973,1
"282050","SHOT",0.00357345025986433,"wrist",8478916,0
"282060","SHOT",0.00152366154361516,"wrist",8479973,0
"282067","SHOT",0.000948766828514636,"wrist",8479973,0
"282093","SHOT",0.00229244236834347,"wrist",8478916,0
"282107","SHOT",0.00127981812693179,"wrist",8478916,0
"282123","SHOT",0.0017894571647048,"wrist",8479973,0
"282143","SHOT",0.00137017667293549,"wrist",8478916,0
"282144","GOAL",0.00235151848755777,"wrist",8478916,1
"282158","SHOT",0.000986787374131382,"wrist",8478916,0
"282177","SHOT",0.00258685206063092,"wrist",8479973,0
"282181","SHOT",0.321387976408005,"tip-in",8479973,0
"282202","GOAL",0.0287488754838705,"wrist",8478916,1
"282219","SHOT",0.0032751034013927,"wrist",8478916,0
"282231","GOAL",0.00355817680247128,"snap",8478916,1
"282236","SHOT",0.000457429297966883,"wrist",8479973,0
"282237","SHOT",0.130251556634903,"tip-in",8478916,0
"282249","SHOT",0.000883655622601509,"snap",8478916,0
"282271","SHOT",0.00318887969478965,"wrist",8479973,0
"282272","SHOT",0.00168738828506321,"slap",8479973,0
"282283","SHOT",0.00336963753215969,"snap",8479973,0
"282287","SHOT",0.0315538458526134,"wrist",8479973,0
"282290","SHOT",0.000542330730240792,"wrist",8479973,0
"282297","SHOT",0.151997983455658,"backhand",8479973,0
"282299","SHOT",0.0185179561376572,"backhand",8478916,0
"282323","SHOT",0.000783294322900474,"slap",8478916,0
"282328","SHOT",0.00314548728056252,"wrist",8478916,0
"282356","SHOT",0.00290069100446999,"snap",8479973,0
"282369","SHOT",0.0259914062917233,"backhand",8478916,0
"282372","SHOT",0.00252052978612483,"wrist",8478916,0
"282393","SHOT",0.00137509976048023,"wrist",8478916,0
"282413","SHOT",0.000892252079211175,"wrist",8479973,0
"282421","SHOT",0.00113629072438926,"wrist",8478916,0
"282422","SHOT",0.000126408864161931,"wrist",8479973,0
"282453","SHOT",0.000520608795341104,"wrist",8479973,0
"282458","SHOT",0.000329300208250061,"snap",8478916,0
"282459","SHOT",0.000551798730157316,"slap",8478916,0
"282477","SHOT",0.00256010238081217,"wrist",8479973,0
"282485","SHOT",0.00138738180976361,"wrist",8478916,0
"282502","SHOT",0.00437793228775263,"snap",8479973,0
"282513","SHOT",0.0018970537930727,"slap",8479973,0
"282595","SHOT",0.00662243412807584,"wrist",8478916,0
"282596","SHOT",0.00365290651097894,"wrist",8478916,0
"282597","GOAL",0.0145767349749804,"snap",8478916,1
"282601","SHOT",0.165717199444771,"tip-in",8478916,0
"282602","SHOT",0.00214252830483019,"snap",8479973,0
"282603","SHOT",0.0103881964460015,"wrist",8478916,0
"282614","SHOT",0.0116558773443103,"wrist",8478916,0
"282650","SHOT",0.00280918995849788,"backhand",8477424,0
"282656","SHOT",0.000413677364122123,"wrist",8477424,0
"282658","SHOT",0.000513462640810758,"wrist",8477424,0
"282665","SHOT",0.00090341578470543,"wrist",8479496,0
"282667","SHOT",0.000953140784986317,"snap",8477424,0
"282684","SHOT",0.0710755586624146,"backhand",8477424,0
"282703","SHOT",0.000424110679887235,"slap",8477424,0
"282705","SHOT",0.136158838868141,"backhand",8477424,0
"282708","SHOT",0.00201719393953681,"wrist",8479496,0
"282709","SHOT",0.000378148251911625,"wrist",8479496,0
"282721","SHOT",0.000824755989015102,"slap",8477424,0
"282729","SHOT",0.00611727591603994,"wrist",8479496,0
"282787","SHOT",0.00027429562760517,NA,8479496,0
"282801","SHOT",0.203352347016335,"tip-in",8479496,0
"282812","SHOT",0.00165499595459551,NA,8479496,0
"282820","SHOT",0.00458735506981611,"slap",8479496,0
"282821","SHOT",0.0115360040217638,"wrist",8479496,0
"282822","SHOT",0.0247598923742771,"wrist",8479496,0
"282825","SHOT",0.00228850333951414,"wrist",8479496,0
"282946","SHOT",0.298611640930176,"deflected",8477424,0
"282948","SHOT",0.000523529364727437,"wrist",8477424,0
"282955","SHOT",0.197937801480293,"tip-in",8477424,0
"282956","SHOT",0.192768692970276,"backhand",8477424,0
"282965","SHOT",0.00378335965797305,"snap",8477424,0
"282966","SHOT",0.0306906569749117,"wrist",8477424,0
"282967","SHOT",0.376669466495514,"tip-in",8477424,0
"282976","SHOT",0.323746263980865,"tip-in",8477424,0
"283003","SHOT",0.00326597434468567,"wrist",8479496,0
"283004","GOAL",0.158625677227974,"tip-in",8479496,1
"283009","SHOT",0.000624013366177678,"wrist",8477424,0
"283014","SHOT",0.00307632028125226,"wrist",8477424,0
"283020","GOAL",0.00222949683666229,"slap",8477424,1
"283028","SHOT",0.0102063473314047,"wrist",8477424,0
"283038","SHOT",0.000204050564207137,"wrist",8479496,0
"283041","SHOT",0.000932624912820756,"wrist",8479496,0
"283042","SHOT",0.00771465292200446,"wrist",8479496,0
"283061","SHOT",0.00125858606770635,"snap",8479496,0
"283077","SHOT",0.00044131392496638,"wrist",8479496,0
"283078","GOAL",0.0148350214585662,"snap",8479496,1
"283083","SHOT",0.0024876156821847,"wrist",8477424,0
"283129","SHOT",0.000559891283046454,"wrist",8479496,0
"283138","SHOT",0.00109563826117665,"wrist",8479496,0
"283146","SHOT",0.00412270566448569,"backhand",8479496,0
"283177","SHOT",0.00010668441245798,"wrist",8479496,0
"283185","SHOT",0.000509351375512779,"wrist",8479496,0
"283192","SHOT",0.00070269254501909,"slap",8479496,0
"283212","SHOT",0.000910269853193313,"wrist",8477424,0
"283214","SHOT",0.000420284224674106,"snap",8477424,0
"283217","SHOT",0.000107305342680775,"wrist",8477424,0
"283238","SHOT",0.00331035302951932,"wrist",8479496,0
"283256","SHOT",0.00183438207022846,"wrist",8479496,0
"283270","SHOT",0.000356008706148714,"wrist",8477424,0
"283290","SHOT",0.000639005971606821,"wrist",8479496,0
"283294","SHOT",0.000119336567877326,"snap",8479496,0
"283301","SHOT",0.0013898303732276,"wrist",8477424,0
"283319","SHOT",0.00407467875629663,"snap",8479496,0
"283331","SHOT",0.00138951407279819,"snap",8479496,0
"283357","SHOT",0.00046631702571176,"snap",8477424,0
"283365","SHOT",0.000374085619114339,"wrist",8477424,0
"283379","SHOT",0.00126968428958207,"wrist",8479496,0
"283385","SHOT",0.000398780073737726,"wrist",8479496,0
"283391","SHOT",0.0248488504439592,"wrist",8477424,0
"283392","SHOT",0.0160689130425453,"wrist",8477424,0
"283397","SHOT",0.195762440562248,"deflected",8477424,0
"283411","SHOT",0.0474167428910732,"backhand",8477424,0
"283412","SHOT",0.00322027318179607,"wrist",8477424,0
"283418","SHOT",0.00206443946808577,"wrist",8477424,0
"283443","SHOT",0.00204778299666941,"snap",8477967,0
"283464","SHOT",0.00060228438815102,"wrist",8478971,0
"283506","SHOT",0.212450504302979,"tip-in",8478971,0
"283513","SHOT",0.00255954219028354,"wrist",8478971,0
"283515","SHOT",0.195605143904686,"tip-in",8478971,0
"283541","SHOT",0.00326769170351326,"backhand",8477967,0
"283551","SHOT",0.00319997128099203,"snap",8478971,0
"283567","SHOT",0.000662861042656004,"wrist",8477967,0
"283576","SHOT",0.000335032149450853,"wrist",8478971,0
"283581","SHOT",0.000736729998607188,"wrist",8478971,0
"283603","SHOT",0.00212309649214149,"wrist",8478971,0
"283608","SHOT",0.174059212207794,"tip-in",8478971,0
"283613","SHOT",0.000729877036064863,"wrist",8478971,0
"283642","SHOT",0.000256405561231077,"wrist",8478971,0
"283650","SHOT",0.00351669965311885,"wrist",8478971,0
"283654","GOAL",0.00353610119782388,"slap",8478971,1
"283663","SHOT",8.79646395333111e-05,"wrist",8478971,0
"283679","GOAL",0.00243949634023011,"wrist",8477967,1
"283718","SHOT",0.00209151324816048,"wrist",8477967,0
"283729","SHOT",0.00056707242038101,"slap",8477967,0
"283744","SHOT",0.00616788398474455,"wrist",8477967,0
"283745","SHOT",0.0851767808198929,"backhand",8477967,0
"283762","SHOT",0.00677245110273361,"wrist",8477967,0
"283782","SHOT",0.000449336250312626,"wrist",8477967,0
"283811","SHOT",0.0016528150299564,"wrist",8477967,0
"283833","SHOT",0.0026374775916338,"wrist",8477967,0
"283848","SHOT",0.00117128458805382,"wrist",8477967,0
"283868","SHOT",0.0446496680378914,"backhand",8478971,0
"283870","SHOT",0.253365486860275,"deflected",8478971,0
"283879","SHOT",0.0646252483129501,"backhand",8478971,0
"283887","SHOT",0.000896468991413713,"snap",8478971,0
"283916","SHOT",0.245838508009911,"tip-in",8478971,0
"283917","GOAL",0.00944315176457167,"wrist",8478971,1
"283926","SHOT",0.00112568028271198,"wrist",8477967,0
"283955","SHOT",0.111354298889637,"tip-in",8478971,0
"283962","SHOT",0.00046760099940002,"snap",8477967,0
"284015","SHOT",0.0779039263725281,"tip-in",8477967,0
"284016","SHOT",0.0115218535065651,"wrist",8477967,0
"284029","SHOT",0.000841553439386189,"wrist",8478971,0
"284060","SHOT",0.00883085839450359,"wrist",8478971,0
"284065","SHOT",0.00166881550103426,"wrist",8478971,0
"284102","SHOT",0.000966741819866002,"wrist",8477967,0
"284106","SHOT",0.00508746784180403,"wrist",8478971,0
"284164","SHOT",0.00142240978311747,"wrist",8478971,0
"284173","SHOT",0.0096101239323616,"backhand",8477967,0
"284184","SHOT",0.00288007012568414,"slap",8477967,0
"284189","SHOT",0.00225610332563519,"snap",8477967,0
"284200","SHOT",0.000493530416861176,"wrist",8480313,0
"284205","SHOT",0.000755006214603782,"wrist",8480313,0
"284210","SHOT",0.00149338680785149,"wrist",8480313,0
"284220","SHOT",0.000376524083549157,"wrist",8478048,0
"284241","SHOT",0.18053825199604,"tip-in",8480313,0
"284246","SHOT",0.0837981179356575,"backhand",8480313,0
"284247","SHOT",0.0503484457731247,"backhand",8480313,0
