"","event_type","xg","secondary_type","event_goalie_id","goal","goalie_id_stan"
"36917","SHOT",-0.370094793200141,"wrist",8477484,0,36
"36919","SHOT",-0.388773532371197,"wrist",8477484,0,36
"36921","SHOT",-0.363115889360924,"wrist",8477484,0,36
"36924","SHOT",-0.297604242982059,"slap",8477484,0,36
"36935","SHOT",-0.36701613961072,"snap",8477484,0,36
"36936","SHOT",-0.358322725435034,"snap",8473575,0,4
"36937","SHOT",-0.382361133398409,"wrist",8477484,0,36
"36940","SHOT",-0.383557013495161,"slap",8477484,0,36
"36943","SHOT",-0.385128660518037,"wrist",8477484,0,36
"36950","SHOT",-0.380676918249604,"wrist",8473575,0,4
"36954","SHOT",-0.385093895183934,"wrist",8473575,0,4
"36962","SHOT",-0.378512370680284,"wrist",8477484,0,36
"36963","SHOT",-0.350473695827961,"wrist",8473575,0,4
"36966","SHOT",-0.375019765275551,"wrist",8473575,0,4
"36975","SHOT",6.42513785541458,"deflected",8473575,0,4
"36978","SHOT",-0.336245650045045,"wrist",8473575,0,4
"36979","SHOT",-0.205860993634423,"wrist",8473575,0,4
"36980","SHOT",-0.356488639322975,"wrist",8473575,0,4
"36982","SHOT",-0.387238422913686,"wrist",8477484,0,36
"36984","SHOT",-0.374181069984225,"wrist",8473575,0,4
"36988","SHOT",-0.338554035377105,"snap",8473575,0,4
"36989","SHOT",-0.388314605749528,"slap",8473575,0,4
"36990","SHOT",-0.301643147335787,"wrist",8477484,0,36
"36991","SHOT",-0.381698429269556,"wrist",8473575,0,4
"37002","SHOT",-0.378184919834568,"wrist",8477484,0,36
"37004","SHOT",-0.3372243802664,"wrist",8477484,0,36
"37005","GOAL",-0.235378107181543,"snap",8477484,1,36
"37007","SHOT",-0.387385865026081,"wrist",8473575,0,4
"37010","SHOT",-0.353543479277999,"wrist",8473575,0,4
"37011","SHOT",-0.331405291639126,"snap",8473575,0,4
"37022","SHOT",-0.390648516687167,"wrist",8474596,0,6
"37023","SHOT",-0.387613571291317,"wrist",8474596,0,6
"37033","SHOT",-0.378648761050727,"snap",8476316,0,19
"37040","SHOT",-0.38280569951423,"wrist",8476316,0,19
"37041","GOAL",-0.294718347240262,"wrist",8476316,1,19
"37044","SHOT",1.21602990554671,"backhand",8474596,0,6
"37049","SHOT",-0.345331721883916,"wrist",8474596,0,6
"37065","SHOT",-0.356021879037026,"wrist",8474596,0,6
"37066","SHOT",-0.351793478117631,"wrist",8476316,0,19
"37071","SHOT",4.28031187064799,"backhand",8474596,0,6
"37074","SHOT",-0.378083986066806,"wrist",8474596,0,6
"37078","SHOT",-0.38679715657869,"wrist",8474596,0,6
"37087","SHOT",-0.385736437027404,"wrist",8474596,0,6
"37090","SHOT",-0.381545735055919,"wrist",8474596,0,6
"37098","SHOT",-0.29075150592478,"wrist",8474596,0,6
"37099","SHOT",-0.384143203260998,"wrist",8476316,0,19
"37102","SHOT",-0.27898676492218,"tip-in",8474596,0,6
"37106","SHOT",-0.378567326532273,"wrist",8476316,0,19
"37107","SHOT",-0.388936125499545,"wrist",8474596,0,6
"37115","SHOT",-0.382126317675391,"wrist",8474596,0,6
"37116","SHOT",-0.380881126516354,"wrist",8474596,0,6
"37125","GOAL",0.51558921966748,"backhand",8474596,1,6
"37127","SHOT",-0.373279506895595,"wrist",8476316,0,19
"37130","SHOT",-0.33844045515869,"wrist",8476316,0,19
"37133","SHOT",1.18513466253535,"tip-in",8474596,0,6
"37136","SHOT",-0.338424076884351,"wrist",8476316,0,19
"37137","SHOT",-0.386790041987727,"wrist",8476316,0,19
"37140","SHOT",1.22922308804643,"backhand",8474596,0,6
"37142","SHOT",-0.384305904613945,"wrist",8476316,0,19
"37149","SHOT",-0.347532666283847,"wrist",8474596,0,6
"37151","SHOT",-0.266747533060766,"wrist",8474596,0,6
"37157","GOAL",2.42687784918982,"backhand",8476316,1,19
"37159","SHOT",1.68552605457896,"backhand",8474596,0,6
"37167","SHOT",-0.390843266637371,"wrist",8474596,0,6
"37170","SHOT",-0.385766715959991,"slap",8474596,0,6
"37176","SHOT",-0.378926613375938,"wrist",8474596,0,6
"37178","SHOT",4.03615000481074,"tip-in",8476316,0,19
"37180","SHOT",-0.192833879855382,"wrist",8476316,0,19
"37181","SHOT",-0.268328717536752,"wrist",8476316,0,19
"37185","SHOT",-0.385038853778903,"wrist",8476316,0,19
"37188","SHOT",1.21360791946351,"tip-in",8476316,0,19
"37203","SHOT",-0.387384438429108,"snap",8474596,0,6
"37206","SHOT",-0.376792496168088,"wrist",8474596,0,6
"37217","GOAL",-0.346191974830738,"wrist",8476316,1,19
"37224","SHOT",2.14946763472308,"backhand",8474596,0,6
"37227","SHOT",-0.306988022296102,"wrist",8476316,0,19
"37232","SHOT",0.411633650023286,"deflected",8474596,0,6
"37235","SHOT",-0.3839498020545,"wrist",8474596,0,6
"37236","SHOT",-0.385739928447044,"wrist",8474596,0,6
"37243","SHOT",-0.380372491438521,"wrist",8476316,0,19
"37245","SHOT",-0.380441792824575,"wrist",8476316,0,19
"37252","SHOT",-0.382195167341383,"wrist",8474596,0,6
"37256","SHOT",-0.38642830961036,"snap",8476316,0,19
"37259","SHOT",-0.383908698095523,"slap",8474596,0,6
"37262","SHOT",-0.380795155975619,"wrist",8476316,0,19
"37276","SHOT",-0.362892366639437,"snap",8474596,0,6
"37277","SHOT",-0.385868039849624,"slap",8474596,0,6
"37279","SHOT",-0.390859855158311,"wrist",8474596,0,6
"37284","SHOT",1.43824299475772,"backhand",8476316,0,19
"37286","SHOT",-0.368592278168295,"wrist",8474596,0,6
"37289","SHOT",-0.384617045627755,"wrist",8476316,0,19
"37295","SHOT",-0.342661019419447,"slap",8474596,0,6
"37296","SHOT",-0.36194549294876,"wrist",8476316,0,19
"37348","SHOT",-0.370600822332318,"wrist",8478492,0,50
"37357","SHOT",-0.385196339818416,"slap",8477424,0,33
"37369","SHOT",3.10277633775213,"backhand",8477424,0,33
"37370","SHOT",2.36519511893442,"backhand",8477424,0,33
"37375","SHOT",-0.331335651463027,"wrist",8477424,0,33
"37376","SHOT",-0.391260893811362,"snap",8477424,0,33
"37385","SHOT",-0.380703394349478,"wrist",8478492,0,50
"37395","SHOT",-0.356568826478078,"wrist",8477424,0,33
"37406","SHOT",2.97806809144977,"backhand",8477424,0,33
"37411","SHOT",-0.328522345766213,"wrist",8477424,0,33
"37412","GOAL",-0.311858290045466,"slap",8477424,1,33
"37414","SHOT",-0.386353614960545,"wrist",8478492,0,50
"37418","GOAL",-0.27183366824543,"wrist",8478492,1,50
"37426","SHOT",0.693115915514299,"backhand",8477424,0,33
"37432","SHOT",-0.343067351880848,"snap",8477424,0,33
"37433","SHOT",-0.346016389189683,"snap",8478492,0,50
"37438","SHOT",-0.368634349732176,"wrist",8478492,0,50
"37451","SHOT",-0.37329250582478,"wrist",8477424,0,33
"37459","SHOT",1.21752457878675,"deflected",8478492,0,50
"37461","SHOT",-0.385297022915766,"wrist",8477424,0,33
"37463","SHOT",-0.3696986295733,"wrist",8477424,0,33
"37467","SHOT",-0.388060666355057,"wrist",8477424,0,33
"37468","SHOT",-0.344002672488747,"wrist",8477424,0,33
"37469","SHOT",-0.370819571194068,"snap",8478492,0,50
"37475","SHOT",-0.374659835073012,"snap",8477424,0,33
"37482","SHOT",-0.384977314620341,"snap",8477424,0,33
"37488","SHOT",-0.376325137010846,"wrist",8477424,0,33
"37491","SHOT",-0.336561936218794,"wrist",8478492,0,50
"37502","SHOT",-0.376776891293247,"slap",8478492,0,50
"37508","SHOT",0.532362817503063,"backhand",8478492,0,50
"37525","SHOT",-0.381809001443018,"slap",8478492,0,50
"37529","SHOT",-0.37816288821522,"wrist",8477424,0,33
"37530","GOAL",-0.322367557268924,"wrist",8477424,1,33
"37533","SHOT",-0.385030583366344,"slap",8478492,0,50
"37545","GOAL",2.74244849836226,"tip-in",8478492,1,50
"37547","SHOT",-0.377874074834283,"snap",8477424,0,33
"37551","SHOT",-0.330580108595235,"wrist",8477424,0,33
"37554","SHOT",-0.382151479680542,"wrist",8477424,0,33
"37557","SHOT",-0.282721593232297,"wrist",8478492,0,50
"37563","SHOT",-0.248015947775735,"tip-in",8477424,0,33
"37568","SHOT",-0.376229916475221,"wrist",8477424,0,33
"37569","SHOT",-0.36006917101098,"snap",8478492,0,50
"37579","SHOT",-0.289749084355064,"snap",8477424,0,33
"37582","SHOT",-0.375981612459619,"wrist",8478492,0,50
"37585","SHOT",3.5164890562662,"tip-in",8478492,0,50
"37588","SHOT",-0.286304417741825,"wrist",8477424,0,33
"37593","SHOT",-0.367259447328676,"wrist",8477424,0,33
"37606","SHOT",-0.364973550469207,"slap",8478492,0,50
"37615","SHOT",-0.329199720530689,"snap",8478492,0,50
"37617","SHOT",-0.328131128816254,"wrist",8478492,0,50
"37621","SHOT",-0.050148051181017,"poke",8477424,0,33
"37624","SHOT",-0.384912996698977,"wrist",8477424,0,33
"37630","SHOT",-0.378162688021102,"wrist",8477424,0,33
"37637","SHOT",-0.387058085228919,"slap",8478492,0,50
"37639","SHOT",-0.375082792201513,"wrist",8477424,0,33
"37645","SHOT",-0.385776854850985,"wrist",8477424,0,33
"37648","SHOT",-0.384671681511367,"snap",8478492,0,50
"37663","SHOT",2.14526932109746,"tip-in",8476914,0,26
"37664","SHOT",-0.311870643904715,"wrist",8476914,0,26
"37667","SHOT",-0.388098364875201,"wrist",8477465,0,34
"37674","SHOT",-0.346934308308861,"wrist",8477465,0,34
"37676","SHOT",2.39490964783676,"tip-in",8477465,0,34
"37680","GOAL",2.17021500024842,"tip-in",8477465,1,34
"37688","SHOT",-0.30650659137453,"wrist",8476914,0,26
"37694","SHOT",3.81410435316906,"deflected",8476914,0,26
"37695","SHOT",-0.296467195145624,"wrist",8476914,0,26
"37698","SHOT",-0.387121814973119,"wrist",8476914,0,26
"37701","SHOT",-0.344502692375262,"wrist",8476914,0,26
"37703","SHOT",-0.380245205622796,"slap",8476914,0,26
"37714","SHOT",-0.301732683727308,"wrist",8476914,0,26
"37720","SHOT",-0.367861280468223,"snap",8476914,0,26
"37723","SHOT",2.8554194696106,"tip-in",8476914,0,26
"37726","SHOT",-0.356942440034138,"wrist",8476914,0,26
"37727","GOAL",-0.36550565103537,"snap",8477465,1,34
"37731","SHOT",-0.346749113350141,"wrist",8476914,0,26
"37740","SHOT",-0.391962747439949,"wrist",8476914,0,26
"37744","SHOT",-0.358634915329138,"wrist",8476914,0,26
"37747","SHOT",-0.372132315890513,"wrist",8476914,0,26
"37748","SHOT",-0.391524196986268,"snap",8477465,0,34
"37750","SHOT",-0.387929069093786,"wrist",8476914,0,26
"37752","SHOT",-0.373103093101094,"wrist",8476914,0,26
"37753","SHOT",-0.28100682281458,"wrist",8476914,0,26
"37755","SHOT",-0.299491625217095,"wrist",8476914,0,26
"37764","SHOT",-0.368606947092858,"wrist",8476914,0,26
"37765","SHOT",-0.36757302831524,"slap",8476914,0,26
"37766","SHOT",0.268130016399362,"wrist",8476914,0,26
"37769","SHOT",-0.388161431583327,"wrist",8477465,0,34
"37792","SHOT",-0.385634775203256,"wrist",8477465,0,34
"37798","GOAL",-0.369802629562083,"slap",8477465,1,34
"37811","SHOT",-0.329374029720359,"snap",8476433,0,22
"37819","SHOT",-0.35496987092423,"snap",8476433,0,22
"37825","SHOT",-0.369981207848544,"wrist",8476914,0,26
"37833","SHOT",-0.334181830060657,"wrist",8476914,0,26
"37835","SHOT",0.718752041934536,"wrap-around",8476433,0,22
"37837","SHOT",-0.389346242399754,"wrist",8476914,0,26
"37850","SHOT",-0.384511421842236,"wrist",8476433,0,22
"37854","SHOT",-0.370386441808887,"wrist",8476433,0,22
"37855","SHOT",-0.260098104252237,"wrist",8476433,0,22
"37858","SHOT",-0.384947543872823,"wrist",8476914,0,26
"37859","SHOT",-0.265254789897365,"wrist",8476914,0,26
"37862","SHOT",-0.386853853007317,"wrist",8476433,0,22
"37864","SHOT",1.82344489513613,"tip-in",8476433,0,22
"37866","SHOT",-0.359467394336441,"snap",8476914,0,26
"37867","SHOT",2.57185600660135,"backhand",8476914,0,26
"37873","SHOT",-0.386453760784792,"wrist",8476914,0,26
"37874","GOAL",1.56102981555863,"tip-in",8476914,1,26
"37885","SHOT",-0.388442639726605,"wrist",8476433,0,22
"37890","SHOT",-0.387843348367933,"wrist",8476914,0,26
"37894","SHOT",-0.382603005536321,"wrist",8476914,0,26
"37910","SHOT",-0.299383185025437,"wrist",8476433,0,22
"37911","SHOT",-0.30853320605206,"wrist",8476433,0,22
"37913","SHOT",-0.388331305703306,"snap",8476914,0,26
"37929","SHOT",-0.386105388798211,"wrist",8476914,0,26
"37933","SHOT",-0.367074147995244,"snap",8476433,0,22
"37938","SHOT",-0.0842082092028755,"backhand",8476433,0,22
"37939","GOAL",0.863427191004411,"backhand",8476433,1,22
"37941","GOAL",1.59073558382948,"backhand",8476433,1,22
"37947","SHOT",-0.388902827827876,"wrist",8476914,0,26
"37948","SHOT",-0.348517922491237,"snap",8476914,0,26
"37950","SHOT",-0.388569645783884,"wrist",8476433,0,22
"37956","SHOT",-0.38760470243523,"snap",8476914,0,26
"37957","SHOT",0.660897707640108,"backhand",8476914,0,26
"37965","SHOT",-0.381670984709248,"wrist",8476914,0,26
"37968","SHOT",-0.333403899672863,"wrist",8476433,0,22
"37969","SHOT",-0.375415600378712,"wrist",8476914,0,26
"37970","GOAL",-0.380036549453397,"wrist",8476914,1,26
"37976","SHOT",-0.385813148162416,"wrist",8478048,0,46
"37993","SHOT",-0.385980903133547,"wrist",8479193,0,56
"37996","SHOT",-0.312751771793759,"snap",8478048,0,46
"37997","SHOT",-0.30415013207717,"wrist",8478048,0,46
"37998","SHOT",-0.382529263947394,"wrist",8479193,0,56
"38003","SHOT",-0.375948068822955,"wrist",8478048,0,46
"38009","SHOT",-0.293303607918335,"wrist",8479193,0,56
"38014","GOAL",-0.340198987668395,"wrist",8479193,1,56
"38017","SHOT",2.69003210704924,"tip-in",8478048,0,46
"38021","SHOT",9.21534466894933,"backhand",8478048,0,46
"38035","SHOT",-0.385630909061293,"wrist",8479193,0,56
"38037","SHOT",-0.339953806338822,"wrist",8479193,0,56
"38039","SHOT",-0.329634316295009,"slap",8479193,0,56
"38042","SHOT",-0.362692394959321,"slap",8478048,0,46
"38060","SHOT",-0.386532820350803,"wrist",8479193,0,56
"38065","SHOT",-0.373572088032497,"wrist",8479193,0,56
"38068","SHOT",-0.384458849497994,"wrist",8478048,0,46
"38087","SHOT",-0.275189003794448,"wrist",8478048,0,46
"38089","SHOT",-0.386964957748464,"wrist",8479193,0,56
"38092","SHOT",-0.385073678144605,"wrist",8478048,0,46
"38095","SHOT",-0.359234371805181,"wrist",8478048,0,46
"38102","SHOT",-0.325161877034681,"wrist",8479193,0,56
"38104","SHOT",-0.367382972232679,"slap",8479193,0,56
"38116","SHOT",-0.386031420493723,"slap",8478048,0,46
"38122","SHOT",-0.38605853653035,"wrist",8478048,0,46
"38136","SHOT",3.03892995053459,"tip-in",8478048,0,46
"38137","SHOT",-0.105062755579095,"wrist",8478048,0,46
"38144","GOAL",1.85363315518627,"tip-in",8478048,1,46
"38155","SHOT",-0.386111753088998,"wrist",8479193,0,56
"38163","SHOT",-0.288058296166051,"backhand",8479193,0,56
"38166","SHOT",-0.352478734028327,"wrist",8478048,0,46
"38167","SHOT",1.86509381330102,"tip-in",8478048,0,46
"38171","SHOT",-0.383063768554034,"slap",8479193,0,56
"38179","SHOT",-0.374786477529862,"snap",8479193,0,56
"38180","SHOT",-0.386487531137017,"wrist",8478048,0,46
"38194","SHOT",-0.30046745690139,"poke",8478048,0,46
"38198","SHOT",-0.35785777202933,"wrist",8479193,0,56
"38202","SHOT",-0.379009409898819,"wrist",8478048,0,46
"38203","SHOT",1.72244685992889,"tip-in",8479193,0,56
"38207","GOAL",4.29036776150337,"tip-in",8479193,1,56
"38209","SHOT",-0.383299692188944,"wrist",8478048,0,46
"38213","SHOT",-0.180496419413391,"wrist",8479193,0,56
"38215","GOAL",-0.248486913849223,"wrist",8479193,1,56
"38221","SHOT",-0.371135687972795,"wrist",8478048,0,46
"38225","SHOT",-0.35698516864538,"slap",8478048,0,46
"38228","GOAL",-0.385641580092208,"slap",8478048,1,46
"38233","SHOT",-0.384387788285869,"wrist",8479193,0,56
"38237","SHOT",-0.387280286155909,"wrist",8478048,0,46
"38270","SHOT",-0.367501107295044,"wrist",8475660,0,10
"38271","SHOT",-0.388833456288328,"wrist",8480313,0,70
"38275","SHOT",-0.349405025404727,"snap",8475660,0,10
"38277","SHOT",-0.311546829063279,"wrist",8475660,0,10
"38283","SHOT",0.0643748385587395,"wrap-around",8475660,0,10
"38284","SHOT",3.6148359053689,"deflected",8475660,0,10
"38296","SHOT",-0.377212058551887,"snap",8480313,0,70
"38298","SHOT",-0.374349760050104,"slap",8480313,0,70
"38307","SHOT",-0.383564108408925,"wrist",8475660,0,10
"38320","SHOT",-0.36491083666738,"snap",8475660,0,10
"38328","SHOT",2.02351012237029,"deflected",8475660,0,10
"38331","SHOT",-0.383253419115176,"snap",8480313,0,70
"38333","SHOT",0.267126431308277,"backhand",8480313,0,70
"38334","GOAL",-0.26920243995449,"wrist",8480313,1,70
"38342","SHOT",-0.358380429250729,"wrist",8480313,0,70
"38344","SHOT",-0.110297944695462,"wrist",8480313,0,70
"38348","SHOT",-0.378926365272116,"slap",8480313,0,70
"38350","SHOT",-0.379032587928928,"wrist",8480313,0,70
"38353","SHOT",-0.342025606710958,"wrist",8480313,0,70
"38356","SHOT",-0.38843832913659,"wrist",8480313,0,70
"38362","SHOT",-0.388684246222323,"slap",8480313,0,70
"38364","SHOT",-0.387027986385486,"wrist",8480313,0,70
"38371","SHOT",0.0139728723258418,"wrap-around",8475660,0,10
"38379","SHOT",-0.383097025588008,"wrist",8475660,0,10
"38382","SHOT",-0.358255063245263,"wrist",8480313,0,70
"38390","SHOT",-0.380369170269435,"wrist",8480313,0,70
"38391","SHOT",3.83327173880525,"tip-in",8480313,0,70
"38392","GOAL",1.57723479365659,"backhand",8480313,1,70
"38394","SHOT",-0.356431945033174,"wrist",8480313,0,70
"38401","SHOT",-0.376143778250524,"wrist",8475660,0,10
"38402","SHOT",0.0654938723466737,"backhand",8475660,0,10
"38403","GOAL",-0.303062705005032,"wrist",8475660,1,10
"38410","SHOT",-0.387631844565535,"snap",8480313,0,70
"38413","SHOT",-0.353352983452802,"snap",8480313,0,70
"38415","SHOT",-0.377677366147184,"snap",8475660,0,10
"38418","SHOT",-0.383401885297482,"wrist",8475660,0,10
"38423","SHOT",-0.353750955670949,"wrist",8475660,0,10
"38424","SHOT",0.17150446712255,"wrist",8475660,0,10
"38427","SHOT",-0.357710856923673,"slap",8475660,0,10
"38430","SHOT",-0.364835248843808,"slap",8475660,0,10
"38434","SHOT",-0.386304744496426,"wrist",8480313,0,70
"38438","SHOT",0.295695343381511,"backhand",8480313,0,70
"38439","SHOT",-0.279245313059018,"wrist",8480313,0,70
"38451","SHOT",3.07241921653003,"backhand",8480313,0,70
"38456","SHOT",-0.313529387346358,"snap",8480313,0,70
"38469","SHOT",-0.281481594287372,"wrist",8475660,0,10
"38470","SHOT",-0.38394575881774,"wrist",8475660,0,10
"38471","SHOT",-0.370937949227072,"snap",8475660,0,10
"38483","SHOT",-0.361068095172343,"wrist",8480313,0,70
"38484","SHOT",-0.153694581465564,"wrist",8480313,0,70
"38485","SHOT",-0.252719968854096,"wrist",8480313,0,70
"38487","SHOT",-0.33028304790106,"wrist",8480313,0,70
"38488","SHOT",-0.364888668163165,"wrist",8480313,0,70
"38495","SHOT",-0.38410836520681,"snap",8475660,0,10
"38507","SHOT",-0.326194166882381,"snap",8475660,0,10
"38509","GOAL",-0.287157627962239,"snap",8475660,1,10
"38513","SHOT",-0.23896184881968,"wrist",8480313,0,70
"38516","SHOT",-0.362337264282431,"wrist",8480313,0,70
"38537","SHOT",-0.384730459873268,"wrist",8475660,0,10
"38558","SHOT",-0.388188864166209,"snap",8480313,0,70
"38561","SHOT",-0.362390372188715,"snap",8475660,0,10
"38569","GOAL",-0.363779363467154,"slap",8480313,1,70
"38571","SHOT",-0.386976661404595,"wrist",8480313,0,70
"38574","SHOT",-0.389547139336018,"wrist",8480313,0,70
"38575","SHOT",-0.388836128537592,"wrist",8480313,0,70
"38625","SHOT",-0.343235514939989,"wrist",8480045,0,65
"38627","SHOT",1.38679925255584,"backhand",8480045,0,65
"38632","SHOT",-0.388527075018004,"snap",8480382,0,71
"38637","SHOT",-0.32881869465908,"wrist",8480045,0,65
"38640","SHOT",-0.343304042926544,"wrist",8480045,0,65
"38646","SHOT",-0.37180360570402,"wrist",8480382,0,71
"38649","SHOT",-0.388797879055858,"snap",8480045,0,65
"38650","SHOT",-0.375705657700878,"wrist",8480382,0,71
"38658","SHOT",-0.355680412891987,"snap",8480045,0,65
"38662","GOAL",-0.279368358865987,"wrist",8480382,1,71
"38664","SHOT",1.28906400503903,"tip-in",8480382,0,71
"38665","SHOT",-0.380288963437132,"wrist",8480382,0,71
"38674","SHOT",-0.38864996041302,"wrist",8480382,0,71
"38677","SHOT",-0.328936545685346,"wrist",8480382,0,71
"38681","SHOT",-0.34998844924072,"snap",8480382,0,71
"38686","SHOT",0.682325774232191,"backhand",8480382,0,71
"38688","SHOT",-0.332139507844634,"wrist",8480382,0,71
"38697","SHOT",1.90577993806519,"tip-in",8480045,0,65
"38700","SHOT",-0.358356457288391,"wrist",8480045,0,65
"38703","SHOT",-0.363313492932841,"wrist",8480045,0,65
"38704","SHOT",-0.268656981136367,"wrist",8480045,0,65
"38708","GOAL",-0.364345779358419,"wrist",8480382,1,71
"38711","SHOT",1.87361024218788,"tip-in",8480045,0,65
"38716","SHOT",-0.335102627184164,"slap",8480382,0,71
"38720","SHOT",-0.325225090466274,"wrist",8480382,0,71
"38724","SHOT",-0.375822714794915,"wrist",8480045,0,65
"38729","SHOT",-0.385417510686782,"wrist",8480382,0,71
"38733","SHOT",-0.382892531574098,"wrist",8480045,0,65
"38736","SHOT",-0.387182742427432,"wrist",8480045,0,65
"38743","GOAL",-0.37192734620169,"wrist",8480382,1,71
"38747","SHOT",-0.384697804277178,"wrist",8480382,0,71
"38757","SHOT",-0.384056680903143,"snap",8480045,0,65
"38762","SHOT",2.4463181284969,"tip-in",8480045,0,65
"38783","SHOT",-0.335644013677494,"snap",8480382,0,71
"38784","SHOT",1.64859977383434,"backhand",8480382,0,71
"38788","SHOT",-0.375149136874438,"wrist",8480382,0,71
"38793","SHOT",-0.360555105444678,"wrist",8480045,0,65
